"","year","county","use_type","use_acre_ft"
"41809",2011,"HOPKINS","irrigation",315
"41810",2011,"HOPKINS","livestock",2782
"41811",2011,"HOPKINS","manufacturing",0
"41812",2011,"HOPKINS","mining",0
"41813",2011,"HOPKINS","municipal",2285
"41814",2011,"HOPKINS","steam_electric_power",0
"41815",2011,"HOUSTON","irrigation",135
"41816",2011,"HOUSTON","livestock",199
"41817",2011,"HOUSTON","manufacturing",0
"41818",2011,"HOUSTON","mining",42
"41819",2011,"HOUSTON","municipal",4438
"41820",2011,"HOUSTON","steam_electric_power",0
"41821",2011,"HOWARD","irrigation",10271
"41822",2011,"HOWARD","livestock",222
"41823",2011,"HOWARD","manufacturing",644
"41824",2011,"HOWARD","mining",128
"41825",2011,"HOWARD","municipal",1188
"41826",2011,"HOWARD","steam_electric_power",0
"41827",2011,"HUDSPETH","irrigation",103073
"41828",2011,"HUDSPETH","livestock",453
"41829",2011,"HUDSPETH","manufacturing",0
"41830",2011,"HUDSPETH","mining",0
"41831",2011,"HUDSPETH","municipal",486
"41832",2011,"HUDSPETH","steam_electric_power",0
"41833",2011,"HUNT","irrigation",185
"41834",2011,"HUNT","livestock",0
"41835",2011,"HUNT","manufacturing",0
"41836",2011,"HUNT","mining",0
"41837",2011,"HUNT","municipal",1688
"41838",2011,"HUNT","steam_electric_power",0
"41839",2011,"HUTCHINSON","irrigation",73755
"41840",2011,"HUTCHINSON","livestock",412
"41841",2011,"HUTCHINSON","manufacturing",5920
"41842",2011,"HUTCHINSON","mining",0
"41843",2011,"HUTCHINSON","municipal",12125
"41844",2011,"HUTCHINSON","steam_electric_power",0
"41845",2011,"IRION","irrigation",315
"41846",2011,"IRION","livestock",231
"41847",2011,"IRION","manufacturing",0
"41848",2011,"IRION","mining",635
"41849",2011,"IRION","municipal",203
"41850",2011,"IRION","steam_electric_power",0
"41851",2011,"JACK","irrigation",55
"41852",2011,"JACK","livestock",131
"41853",2011,"JACK","manufacturing",0
"41854",2011,"JACK","mining",11
"41855",2011,"JACK","municipal",564
"41856",2011,"JACK","steam_electric_power",0
"41857",2011,"JACKSON","irrigation",86894
"41858",2011,"JACKSON","livestock",835
"41859",2011,"JACKSON","manufacturing",1541
"41860",2011,"JACKSON","mining",0
"41861",2011,"JACKSON","municipal",2100
"41862",2011,"JACKSON","steam_electric_power",0
"41863",2011,"JASPER","irrigation",0
"41864",2011,"JASPER","livestock",143
"41865",2011,"JASPER","manufacturing",33809
"41866",2011,"JASPER","mining",0
"41867",2011,"JASPER","municipal",5504
"41868",2011,"JASPER","steam_electric_power",0
"41869",2011,"JEFF DAVIS","irrigation",542
"41870",2011,"JEFF DAVIS","livestock",447
"41871",2011,"JEFF DAVIS","manufacturing",0
"41872",2011,"JEFF DAVIS","mining",0
"41873",2011,"JEFF DAVIS","municipal",2685
"41874",2011,"JEFF DAVIS","steam_electric_power",0
"41875",2011,"JEFFERSON","irrigation",650
"41876",2011,"JEFFERSON","livestock",200
"41877",2011,"JEFFERSON","manufacturing",0
"41878",2011,"JEFFERSON","mining",19
"41879",2011,"JEFFERSON","municipal",2400
"41880",2011,"JEFFERSON","steam_electric_power",0
"41881",2011,"JIM HOGG","irrigation",360
"41882",2011,"JIM HOGG","livestock",310
"41883",2011,"JIM HOGG","manufacturing",0
"41884",2011,"JIM HOGG","mining",1
"41885",2011,"JIM HOGG","municipal",1003
"41886",2011,"JIM HOGG","steam_electric_power",0
"41887",2011,"JIM WELLS","irrigation",1256
"41888",2011,"JIM WELLS","livestock",700
"41889",2011,"JIM WELLS","manufacturing",79
"41890",2011,"JIM WELLS","mining",0
"41891",2011,"JIM WELLS","municipal",2044
"41892",2011,"JIM WELLS","steam_electric_power",0
"41893",2011,"JOHNSON","irrigation",192
"41894",2011,"JOHNSON","livestock",437
"41895",2011,"JOHNSON","manufacturing",120
"41896",2011,"JOHNSON","mining",510
"41897",2011,"JOHNSON","municipal",6023
"41898",2011,"JOHNSON","steam_electric_power",0
"41899",2011,"JONES","irrigation",3228
"41900",2011,"JONES","livestock",234
"41901",2011,"JONES","manufacturing",0
"41902",2011,"JONES","mining",0
"41903",2011,"JONES","municipal",1532
"41904",2011,"JONES","steam_electric_power",0
"41905",2011,"KARNES","irrigation",824
"41906",2011,"KARNES","livestock",843
"41907",2011,"KARNES","manufacturing",0
"41908",2011,"KARNES","mining",457
"41909",2011,"KARNES","municipal",2552
"41910",2011,"KARNES","steam_electric_power",0
"41911",2011,"KAUFMAN","irrigation",143
"41912",2011,"KAUFMAN","livestock",109
"41913",2011,"KAUFMAN","manufacturing",0
"41914",2011,"KAUFMAN","mining",0
"41915",2011,"KAUFMAN","municipal",2430
"41916",2011,"KAUFMAN","steam_electric_power",0
"41917",2011,"KENDALL","irrigation",824
"41918",2011,"KENDALL","livestock",410
"41919",2011,"KENDALL","manufacturing",0
"41920",2011,"KENDALL","mining",0
"41921",2011,"KENDALL","municipal",3881
"41922",2011,"KENDALL","steam_electric_power",0
"41923",2011,"KENEDY","irrigation",0
"41924",2011,"KENEDY","livestock",799
"41925",2011,"KENEDY","manufacturing",0
"41926",2011,"KENEDY","mining",0
"41927",2011,"KENEDY","municipal",80
"41928",2011,"KENEDY","steam_electric_power",0
"41929",2011,"KENT","irrigation",914
"41930",2011,"KENT","livestock",261
"41931",2011,"KENT","manufacturing",0
"41932",2011,"KENT","mining",14
"41933",2011,"KENT","municipal",138
"41934",2011,"KENT","steam_electric_power",0
"41935",2011,"KERR","irrigation",293
"41936",2011,"KERR","livestock",432
"41937",2011,"KERR","manufacturing",8
"41938",2011,"KERR","mining",0
"41939",2011,"KERR","municipal",5770
"41940",2011,"KERR","steam_electric_power",0
"41941",2011,"KIMBLE","irrigation",309
"41942",2011,"KIMBLE","livestock",321
"41943",2011,"KIMBLE","manufacturing",2
"41944",2011,"KIMBLE","mining",0
"41945",2011,"KIMBLE","municipal",262
"41946",2011,"KIMBLE","steam_electric_power",0
"41947",2011,"KING","irrigation",0
"41948",2011,"KING","livestock",240
"41949",2011,"KING","manufacturing",0
"41950",2011,"KING","mining",0
"41951",2011,"KING","municipal",198
"41952",2011,"KING","steam_electric_power",0
"41953",2011,"KINNEY","irrigation",6734
"41954",2011,"KINNEY","livestock",186
"41955",2011,"KINNEY","manufacturing",0
"41956",2011,"KINNEY","mining",0
"41957",2011,"KINNEY","municipal",1258
"41958",2011,"KINNEY","steam_electric_power",0
"41959",2011,"KLEBERG","irrigation",850
"41960",2011,"KLEBERG","livestock",728
"41961",2011,"KLEBERG","manufacturing",0
"41962",2011,"KLEBERG","mining",186
"41963",2011,"KLEBERG","municipal",1390
"41964",2011,"KLEBERG","steam_electric_power",0
"41965",2011,"KNOX","irrigation",66335
"41966",2011,"KNOX","livestock",99
"41967",2011,"KNOX","manufacturing",0
"41968",2011,"KNOX","mining",0
"41969",2011,"KNOX","municipal",213
"41970",2011,"KNOX","steam_electric_power",0
"41971",2011,"LA SALLE","irrigation",8026
"41972",2011,"LA SALLE","livestock",290
"41973",2011,"LA SALLE","manufacturing",0
"41974",2011,"LA SALLE","mining",2568
"41975",2011,"LA SALLE","municipal",1747
"41976",2011,"LA SALLE","steam_electric_power",0
"41977",2011,"LAMAR","irrigation",2228
"41978",2011,"LAMAR","livestock",220
"41979",2011,"LAMAR","manufacturing",0
"41980",2011,"LAMAR","mining",0
"41981",2011,"LAMAR","municipal",71
"41982",2011,"LAMAR","steam_electric_power",0
"41983",2011,"LAMB","irrigation",308578
"41984",2011,"LAMB","livestock",3902
"41985",2011,"LAMB","manufacturing",0
"41986",2011,"LAMB","mining",0
"41987",2011,"LAMB","municipal",2799
"41988",2011,"LAMB","steam_electric_power",13448
"41989",2011,"LAMPASAS","irrigation",82
"41990",2011,"LAMPASAS","livestock",306
"41991",2011,"LAMPASAS","manufacturing",0
"41992",2011,"LAMPASAS","mining",0
"41993",2011,"LAMPASAS","municipal",117
"41994",2011,"LAMPASAS","steam_electric_power",0
"41995",2011,"LAVACA","irrigation",9315
"41996",2011,"LAVACA","livestock",1720
"41997",2011,"LAVACA","manufacturing",93
"41998",2011,"LAVACA","mining",12
"41999",2011,"LAVACA","municipal",3404
"42000",2011,"LAVACA","steam_electric_power",0
"42001",2011,"LEE","irrigation",1609
"42002",2011,"LEE","livestock",421
"42003",2011,"LEE","manufacturing",0
"42004",2011,"LEE","mining",5478
"42005",2011,"LEE","municipal",6670
"42006",2011,"LEE","steam_electric_power",0
"42007",2011,"LEON","irrigation",223
"42008",2011,"LEON","livestock",145
"42009",2011,"LEON","manufacturing",819
"42010",2011,"LEON","mining",61
"42011",2011,"LEON","municipal",3098
"42012",2011,"LEON","steam_electric_power",0
"42013",2011,"LIBERTY","irrigation",500
"42014",2011,"LIBERTY","livestock",0
"42015",2011,"LIBERTY","manufacturing",60
"42016",2011,"LIBERTY","mining",0
"42017",2011,"LIBERTY","municipal",9269
"42018",2011,"LIBERTY","steam_electric_power",0
"42019",2011,"LIMESTONE","irrigation",18
"42020",2011,"LIMESTONE","livestock",18
"42021",2011,"LIMESTONE","manufacturing",0
"42022",2011,"LIMESTONE","mining",692
"42023",2011,"LIMESTONE","municipal",2366
"42024",2011,"LIMESTONE","steam_electric_power",681
"42025",2011,"LIPSCOMB","irrigation",51358
"42026",2011,"LIPSCOMB","livestock",826
"42027",2011,"LIPSCOMB","manufacturing",0
"42028",2011,"LIPSCOMB","mining",13
"42029",2011,"LIPSCOMB","municipal",845
"42030",2011,"LIPSCOMB","steam_electric_power",0
"42031",2011,"LIVE OAK","irrigation",1146
"42032",2011,"LIVE OAK","livestock",545
"42033",2011,"LIVE OAK","manufacturing",619
"42034",2011,"LIVE OAK","mining",16
"42035",2011,"LIVE OAK","municipal",478
"42036",2011,"LIVE OAK","steam_electric_power",0
"42037",2011,"LLANO","irrigation",430
"42038",2011,"LLANO","livestock",338
"42039",2011,"LLANO","manufacturing",3
"42040",2011,"LLANO","mining",0
"42041",2011,"LLANO","municipal",732
"42042",2011,"LLANO","steam_electric_power",0
"42043",2011,"LOVING","irrigation",0
"42044",2011,"LOVING","livestock",33
"42045",2011,"LOVING","manufacturing",0
"42046",2011,"LOVING","mining",10
"42047",2011,"LOVING","municipal",21
"42048",2011,"LOVING","steam_electric_power",0
"42049",2011,"LUBBOCK","irrigation",158755
"42050",2011,"LUBBOCK","livestock",821
"42051",2011,"LUBBOCK","manufacturing",322
"42052",2011,"LUBBOCK","mining",0
"42053",2011,"LUBBOCK","municipal",11041
"42054",2011,"LUBBOCK","steam_electric_power",0
"42055",2011,"LYNN","irrigation",99511
"42056",2011,"LYNN","livestock",77
"42057",2011,"LYNN","manufacturing",0
"42058",2011,"LYNN","mining",0
"42059",2011,"LYNN","municipal",349
"42060",2011,"LYNN","steam_electric_power",0
"42061",2011,"MADISON","irrigation",370
"42062",2011,"MADISON","livestock",144
"42063",2011,"MADISON","manufacturing",0
"42064",2011,"MADISON","mining",153
"42065",2011,"MADISON","municipal",3805
"42066",2011,"MADISON","steam_electric_power",0
"42067",2011,"MARION","irrigation",0
"42068",2011,"MARION","livestock",12
"42069",2011,"MARION","manufacturing",0
"42070",2011,"MARION","mining",27
"42071",2011,"MARION","municipal",565
"42072",2011,"MARION","steam_electric_power",75
"42073",2011,"MARTIN","irrigation",34940
"42074",2011,"MARTIN","livestock",111
"42075",2011,"MARTIN","manufacturing",0
"42076",2011,"MARTIN","mining",1002
"42077",2011,"MARTIN","municipal",6424
"42078",2011,"MARTIN","steam_electric_power",0
"42079",2011,"MASON","irrigation",5644
"42080",2011,"MASON","livestock",680
"42081",2011,"MASON","manufacturing",0
"42082",2011,"MASON","mining",0
"42083",2011,"MASON","municipal",952
"42084",2011,"MASON","steam_electric_power",0
"42085",2011,"MATAGORDA","irrigation",51000
"42086",2011,"MATAGORDA","livestock",762
"42087",2011,"MATAGORDA","manufacturing",1143
"42088",2011,"MATAGORDA","mining",0
"42089",2011,"MATAGORDA","municipal",2164
"42090",2011,"MATAGORDA","steam_electric_power",0
"42091",2011,"MAVERICK","irrigation",706
"42092",2011,"MAVERICK","livestock",279
"42093",2011,"MAVERICK","manufacturing",0
"42094",2011,"MAVERICK","mining",0
"42095",2011,"MAVERICK","municipal",1764
"42096",2011,"MAVERICK","steam_electric_power",0
"42097",2011,"MCCULLOCH","irrigation",2442
"42098",2011,"MCCULLOCH","livestock",500
"42099",2011,"MCCULLOCH","manufacturing",0
"42100",2011,"MCCULLOCH","mining",2788
"42101",2011,"MCCULLOCH","municipal",2259
"42102",2011,"MCCULLOCH","steam_electric_power",0
"42103",2011,"MCLENNAN","irrigation",4820
"42104",2011,"MCLENNAN","livestock",314
"42105",2011,"MCLENNAN","manufacturing",618
"42106",2011,"MCLENNAN","mining",0
"42107",2011,"MCLENNAN","municipal",16405
"42108",2011,"MCLENNAN","steam_electric_power",0
"42109",2011,"MCMULLEN","irrigation",0
"42110",2011,"MCMULLEN","livestock",72
"42111",2011,"MCMULLEN","manufacturing",0
"42112",2011,"MCMULLEN","mining",1432
"42113",2011,"MCMULLEN","municipal",378
"42114",2011,"MCMULLEN","steam_electric_power",0
"42115",2011,"MEDINA","irrigation",60046
"42116",2011,"MEDINA","livestock",1486
"42117",2011,"MEDINA","manufacturing",14
"42118",2011,"MEDINA","mining",0
"42119",2011,"MEDINA","municipal",8958
"42120",2011,"MEDINA","steam_electric_power",0
"42121",2011,"MENARD","irrigation",332
"42122",2011,"MENARD","livestock",260
"42123",2011,"MENARD","manufacturing",0
"42124",2011,"MENARD","mining",0
"42125",2011,"MENARD","municipal",100
"42126",2011,"MENARD","steam_electric_power",0
"42127",2011,"MIDLAND","irrigation",21182
"42128",2011,"MIDLAND","livestock",265
"42129",2011,"MIDLAND","manufacturing",15
"42130",2011,"MIDLAND","mining",1352
"42131",2011,"MIDLAND","municipal",6033
"42132",2011,"MIDLAND","steam_electric_power",0
"42133",2011,"MILAM","irrigation",5274
"42134",2011,"MILAM","livestock",911
"42135",2011,"MILAM","manufacturing",0
"42136",2011,"MILAM","mining",13
"42137",2011,"MILAM","municipal",18259
"42138",2011,"MILAM","steam_electric_power",0
"42139",2011,"MILLS","irrigation",3160
"42140",2011,"MILLS","livestock",432
"42141",2011,"MILLS","manufacturing",0
"42142",2011,"MILLS","mining",0
"42143",2011,"MILLS","municipal",361
"42144",2011,"MILLS","steam_electric_power",0
"42145",2011,"MITCHELL","irrigation",10146
"42146",2011,"MITCHELL","livestock",102
"42147",2011,"MITCHELL","manufacturing",0
"42148",2011,"MITCHELL","mining",1
"42149",2011,"MITCHELL","municipal",1686
"42150",2011,"MITCHELL","steam_electric_power",0
"42151",2011,"MONTAGUE","irrigation",739
"42152",2011,"MONTAGUE","livestock",59
"42153",2011,"MONTAGUE","manufacturing",0
"42154",2011,"MONTAGUE","mining",218
"42155",2011,"MONTAGUE","municipal",1527
"42156",2011,"MONTAGUE","steam_electric_power",0
"42157",2011,"MONTGOMERY","irrigation",5753
"42158",2011,"MONTGOMERY","livestock",614
"42159",2011,"MONTGOMERY","manufacturing",90
"42160",2011,"MONTGOMERY","mining",0
"42161",2011,"MONTGOMERY","municipal",96262
"42162",2011,"MONTGOMERY","steam_electric_power",597
"42163",2011,"MOORE","irrigation",267459
"42164",2011,"MOORE","livestock",2372
"42165",2011,"MOORE","manufacturing",5121
"42166",2011,"MOORE","mining",0
"42167",2011,"MOORE","municipal",7996
"42168",2011,"MOORE","steam_electric_power",332
"42169",2011,"MORRIS","irrigation",0
"42170",2011,"MORRIS","livestock",173
"42171",2011,"MORRIS","manufacturing",23
"42172",2011,"MORRIS","mining",0
"42173",2011,"MORRIS","municipal",722
"42174",2011,"MORRIS","steam_electric_power",0
"42175",2011,"MOTLEY","irrigation",11373
"42176",2011,"MOTLEY","livestock",314
"42177",2011,"MOTLEY","manufacturing",0
"42178",2011,"MOTLEY","mining",0
"42179",2011,"MOTLEY","municipal",354
"42180",2011,"MOTLEY","steam_electric_power",0
"42181",2011,"NACOGDOCHES","irrigation",298
"42182",2011,"NACOGDOCHES","livestock",976
"42183",2011,"NACOGDOCHES","manufacturing",36
"42184",2011,"NACOGDOCHES","mining",979
"42185",2011,"NACOGDOCHES","municipal",6655
"42186",2011,"NACOGDOCHES","steam_electric_power",0
"42187",2011,"NAVARRO","irrigation",70
"42188",2011,"NAVARRO","livestock",115
"42189",2011,"NAVARRO","manufacturing",0
"42190",2011,"NAVARRO","mining",22
"42191",2011,"NAVARRO","municipal",983
"42192",2011,"NAVARRO","steam_electric_power",0
"42193",2011,"NEWTON","irrigation",50
"42194",2011,"NEWTON","livestock",83
"42195",2011,"NEWTON","manufacturing",0
"42196",2011,"NEWTON","mining",1
"42197",2011,"NEWTON","municipal",2414
"42198",2011,"NEWTON","steam_electric_power",0
"42199",2011,"NOLAN","irrigation",12243
"42200",2011,"NOLAN","livestock",205
"42201",2011,"NOLAN","manufacturing",15
"42202",2011,"NOLAN","mining",0
"42203",2011,"NOLAN","municipal",2693
"42204",2011,"NOLAN","steam_electric_power",0
"42205",2011,"NUECES","irrigation",640
"42206",2011,"NUECES","livestock",311
"42207",2011,"NUECES","manufacturing",2661
"42208",2011,"NUECES","mining",3286
"42209",2011,"NUECES","municipal",1880
"42210",2011,"NUECES","steam_electric_power",0
"42211",2011,"OCHILTREE","irrigation",109671
"42212",2011,"OCHILTREE","livestock",1481
"42213",2011,"OCHILTREE","manufacturing",0
"42214",2011,"OCHILTREE","mining",69
"42215",2011,"OCHILTREE","municipal",3014
"42216",2011,"OCHILTREE","steam_electric_power",0
"42217",2011,"OLDHAM","irrigation",6090
"42218",2011,"OLDHAM","livestock",820
"42219",2011,"OLDHAM","manufacturing",0
"42220",2011,"OLDHAM","mining",0
"42221",2011,"OLDHAM","municipal",946
"42222",2011,"OLDHAM","steam_electric_power",0
"42223",2011,"ORANGE","irrigation",0
"42224",2011,"ORANGE","livestock",182
"42225",2011,"ORANGE","manufacturing",3157
"42226",2011,"ORANGE","mining",0
"42227",2011,"ORANGE","municipal",10790
"42228",2011,"ORANGE","steam_electric_power",1048
"42229",2011,"PALO PINTO","irrigation",426
"42230",2011,"PALO PINTO","livestock",89
"42231",2011,"PALO PINTO","manufacturing",0
"42232",2011,"PALO PINTO","mining",11
"42233",2011,"PALO PINTO","municipal",301
"42234",2011,"PALO PINTO","steam_electric_power",0
"42235",2011,"PANOLA","irrigation",383
"42236",2011,"PANOLA","livestock",288
"42237",2011,"PANOLA","manufacturing",1
"42238",2011,"PANOLA","mining",1243
"42239",2011,"PANOLA","municipal",3616
"42240",2011,"PANOLA","steam_electric_power",0
"42241",2011,"PARKER","irrigation",185
"42242",2011,"PARKER","livestock",229
"42243",2011,"PARKER","manufacturing",13
"42244",2011,"PARKER","mining",16
"42245",2011,"PARKER","municipal",8938
"42246",2011,"PARKER","steam_electric_power",0
"42247",2011,"PARMER","irrigation",245279
"42248",2011,"PARMER","livestock",9195
"42249",2011,"PARMER","manufacturing",1464
"42250",2011,"PARMER","mining",0
"42251",2011,"PARMER","municipal",2140
"42252",2011,"PARMER","steam_electric_power",0
"42253",2011,"PECOS","irrigation",125091
"42254",2011,"PECOS","livestock",693
"42255",2011,"PECOS","manufacturing",164
"42256",2011,"PECOS","mining",2
"42257",2011,"PECOS","municipal",7239
"42258",2011,"PECOS","steam_electric_power",0
"42259",2011,"POLK","irrigation",503
"42260",2011,"POLK","livestock",44
"42261",2011,"POLK","manufacturing",426
"42262",2011,"POLK","mining",0
"42263",2011,"POLK","municipal",4462
"42264",2011,"POLK","steam_electric_power",0
"42265",2011,"POTTER","irrigation",2387
"42266",2011,"POTTER","livestock",722
"42267",2011,"POTTER","manufacturing",4
"42268",2011,"POTTER","mining",0
"42269",2011,"POTTER","municipal",2576
"42270",2011,"POTTER","steam_electric_power",1177
"42271",2011,"PRESIDIO","irrigation",1210
"42272",2011,"PRESIDIO","livestock",339
"42273",2011,"PRESIDIO","manufacturing",0
"42274",2011,"PRESIDIO","mining",0
"42275",2011,"PRESIDIO","municipal",1415
"42276",2011,"PRESIDIO","steam_electric_power",0
"42277",2011,"RAINS","irrigation",7
"42278",2011,"RAINS","livestock",21
"42279",2011,"RAINS","manufacturing",0
"42280",2011,"RAINS","mining",0
"42281",2011,"RAINS","municipal",572
